,Time,User,Tweet,Location,Retweets
7814,2023-03-25 16:21:12+00:00,niesoooseisa,@jaelecart @Koreaboo Frrr i actually did thought about that people saying blackpink is the reason for climate change and global warming 😭😂😭😂😭,India,0
7815,2023-03-25 16:20:47+00:00,megadonn1,"@PhyloSeFizer @mtaibbi Nobody should claim ivermectin cures covid.  It’s a therapeutic. 
Are the vaccines more dangerous. Neither of us know that yet. 
Is it global warming or climate change?  The experts have been more wrong than right. You’re welcome",NYC,0
7816,2023-03-25 16:20:46+00:00,web_rant,"@capitalweather @brianstelter * Climate change, which has been increasing volatility exponentially due to global warming increased potential energy

As scientists have warned for decades.

https://t.co/LvzC12j4CL",,0
7817,2023-03-25 16:20:40+00:00,ElijahBFree66,"RT @jessicawins: 1/3 of all people globally will die from human-caused global warming by the end, and nobody will know it. 

People have be…","California, USA",2
7818,2023-03-25 16:19:40+00:00,casareilly,"@latimes @latimesopinion A UN-backed scientific board stated the hole in the Ozone layer will be totally closed by 2045 making the climate change issue moot; have you done a piece on that? Dr. Ry Spencer told Congress 21 years ago climate crisis was unproven &amp; wrote ""The Great Global Warming Blunder.""",,0
7819,2023-03-25 16:18:31+00:00,1963Fjpa,RT @PewEurope: Climate-driven changes in #IUUFishing activity could impact fish populations and coastal communities over the next 10 years.…,,2
7820,2023-03-25 16:17:59+00:00,jessicawins,"1/3 of all people globally will die from human-caused global warming by the end, and nobody will know it. 

People have been dying from climate change/global warming very regularly since 2013.

&amp; We will never know that number because liars won't tell us.",San Francisco Bay,2
7821,2023-03-25 16:17:40+00:00,Aramzede,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",,898
7822,2023-03-25 16:17:32+00:00,WorldsMostHumb1,"@mtaibbi “people eventually arrive at agreed-upon truths”

The US House of Representatives held its first hearing on global warming (climate change) in 1976.

It’s been 47 years and yet tens of millions of Americans still don’t believe that it’s real.",Bodie,0
7823,2023-03-25 16:17:23+00:00,Gertrud_I,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…","Göteborg, Sverige",898
7824,2023-03-25 16:17:19+00:00,GamblingPrince1,"RT @ElonIsGod62: @UKParliament Climate Change is the same hoax that Global Warming was.

Please just stop it.",Yorkshire. Wet bit on the left,17
7825,2023-03-25 16:17:14+00:00,EtoupeJean,"RT @ECOWARRIORSS: Watch 1st aerial footage of gigantic, breakaway Antarctic iceberg the size of Los Angeles #climate
Our ice world is disap…","Littoral, Cameroon",153
7826,2023-03-25 16:16:38+00:00,Giggity009,"RT @nspector4: the United Nations issued a special report on 1.5 degrees Celsius of global warming, released in October 2018, which kicked…",,9
7827,2023-03-25 16:16:36+00:00,0AhmadNaveed0,"@ZEUS_PSF Isnt the weather getting cold? I thought climate change is because of rising temperatures due to global warming.
Or does climate change cause both hot and cold extremeties?",Pakistan,0
7828,2023-03-25 16:16:22+00:00,GreenleyMaskVax,"RT @GeoffreySupran: NEW: In @ScienceMagazine today, our latest peer-reviewed research shows Exxon scientists predicted global warming with…","Tampa, FL",6942
7829,2023-03-25 16:15:53+00:00,tpdelaney,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",London,898
7830,2023-03-25 16:15:39+00:00,w0kegobroke,RT @AllieGAK: The huge scam that is global warming/climate change https://t.co/kvp1HoKxVJ,,18
7831,2023-03-25 16:14:32+00:00,RASHROCKFORD,RT @Jay1959Jay: @RASHROCKFORD That is Because Global Warming or Climate Cgange is a Giant Farce!,GEORGIA,1
7832,2023-03-25 16:14:25+00:00,EngmanEloise,"@PhyloSeFizer @mtaibbi -Ivermectin is extremely helpful.
-CV jabs may well prove far more dangerous than CV.
-The term ""Global Warming"" has been replaced by ""Climate Change"" since the climate is fluctuating, as usual.",Hawaii,0
7833,2023-03-25 16:12:10+00:00,SheelaghG,"RT @ElonIsGod62: @UKParliament Climate Change is the same hoax that Global Warming was.

Please just stop it.",,17
7834,2023-03-25 16:10:20+00:00,RoelArevalo5,"@glennwa12 We have to create jobs for people with limited intelligence can do, hence global cooling, global warming, and climate change 🙄",,0
7835,2023-03-25 16:08:21+00:00,1647_91,"@MarkFriesen08 Exactly true.The composition of all life is carbon, not to mention there is zero evidence to show carbon is responsible for acid rain,the greenhouse effect, global warming,climate change or whatever it shall be named in the future. It is a convenient scientific theory to rob you.",Time Will Tell,0
7836,2023-03-25 16:07:18+00:00,GordonDalgleish,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…","Huyton-with-Roby, England",898
7837,2023-03-25 16:07:16+00:00,hatrik10,"@JacobBrownDOC A bold strategy for denying climate change? 
“Global warming??? We just went from spring straight to fall…..again!!!”",Tacoma WA,0
7838,2023-03-25 16:07:10+00:00,AdemBdrByzd,"The countries on this list all have something in common...despite contributing little to greenhouse gas emissions, they are especially vulnerable to the effects of global warming. https://t.co/5wT1MLU6vX",No DM,0
7839,2023-03-25 16:05:52+00:00,digitalmamabola,"RT @UNBiodiversity: ""We are on the road to climate ruin.

The 1.5°C warming limit — universally agreed as the only way to safeguard our pla…","Abuja, Nigeria",34
7840,2023-03-25 16:05:51+00:00,PrismOfReality,"@PhyloSeFizer @mtaibbi Even your framing shows real problems. Global warming (actually climate change) is an oversimplification of ""present human activity contribution to accelerating climate change"", which is the actual question. The injection being more dangerous is conditional on age/sex/health.",Canada,0
7841,2023-03-25 16:05:44+00:00,JudiciousTrader,"@NotaliaMateo @debroy62 The way it works: 

Unusually cold weather = global warming still an issue because climate &amp; weather are not the same. 

Unusually warm weather = global warming climate crisis. 

Covid-climate activist &amp; masker = intellectually challenged globalist shill.",,0
7842,2023-03-25 16:03:58+00:00,EDITORatWORK,"#climate #change CLIMATE CHANGE FACTS AND FALLACIES #facts and #fallacies #global #warming #environment 
https://t.co/P2T6SfKyJ5 https://t.co/qr2X8QToaX","Rural Hall, North Carolina, USA",0
7843,2023-03-25 16:03:14+00:00,SarahHe69151294,"@greene0049 Truly devastating, and it's predicted that our Nation's weather may only get worse, due to climate change, global warming, etc.","Maryland, USA",0
7844,2023-03-25 16:01:51+00:00,sybilchaos,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",,898
7845,2023-03-25 16:00:26+00:00,YOGISAN_shop,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",64572 Büttelborn,898
7846,2023-03-25 15:59:31+00:00,Rognvaldi,@ModerateWhig @RealCardsFan1 @Anthony89772086 @ZaleskiLuke Inflation is the result of a coordinated effort to push the threat of global warming/cooling/'climate change'. This is what happens naturally when you shut down the oil industry and infrastructure. The entire inflation crisis could end overnight if we replaced the uniparty.,,0
7847,2023-03-25 15:59:29+00:00,Neelkanth44,@SubbaRaoTN @ANI To solve global warming..and climate change..and to tackle nuclear non proliferation,,0
7848,2023-03-25 15:59:05+00:00,robintucker1,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",Oxfordshire,874
7849,2023-03-25 15:58:51+00:00,ScienceNotDogma,"@CifJamestown @UNFCCC @ed_hawkins You're misinformed.⚠️

Climate science is able to look back at 500 million years of data, at eras with conditions FAR different from that of life on earth today.📊✅

Every scientific agency on earth FULLY supports the evidence of manmade climate change:

https://t.co/pwFfsSumx9",Canada,0
7850,2023-03-25 15:57:22+00:00,STIXnTWIGS220,"OMG, the global warming, climate activists will have a heyday with this one.  Let's not tell the reason why.🥵 https://t.co/vdrVqwzmIy",nomads..Mosey along in the sun,0
7851,2023-03-25 15:56:51+00:00,Billie32318,"@PeterSweden7 Peter, you know it’s “climate change” now and not global warming.","Pennsylvania, USA",0
7852,2023-03-25 15:56:37+00:00,pyglet54,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",,874
7853,2023-03-25 15:56:22+00:00,ScienceNotDogma,"@UNFCCC @ed_hawkins Ignore the trolls, folks, especially the newer small 'Twitter Blue' accounts pushing #disinformation and doubt on behalf of the #fossilfuel industry.🤨

EVERY scientific agency on earth FULLY supports the facts and evidence of manmade #climatechange.📊✅

https://t.co/pwFfsSumx9",Canada,1
7854,2023-03-25 15:56:09+00:00,rayjones1961,"@TheGeneral_0 @_America_First @MagaCupcake @DameScorpio @HarperLee6557 @Kwood3020 That’s climate change, we’ll be back to global warming in 2 or 3 months",Florida,0
7855,2023-03-25 15:54:57+00:00,evan_barnes76,RT @AGarblek: @Demo2020cracy @RedsTheBest23 In name of Climate Change (no longer referred to as global warming as FACT Earth cooling down)…,,4
7856,2023-03-25 15:54:54+00:00,JudyWeb92176381,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…","London, England",898
7857,2023-03-25 15:54:35+00:00,aisa152,"RT @Kanthan2030: “Entire nations will be wiped off the earth if global warming is not reversed by 2000” — UN scientists in 1989.

The clima…",,241
7858,2023-03-25 15:54:24+00:00,STIXnTWIGS220,"@MAstronomers @Newsgirly OMG, the global warming, climate activists will have a heyday with this one.",nomads..Mosey along in the sun,0
7859,2023-03-25 15:54:00+00:00,Michael25939146,@GhostofGoose2 She went on about Global Warming for years then found out we were cooling so now calls it climate change 😂😂😂😂😂😂😂,,0
7860,2023-03-25 15:53:02+00:00,KartikK70125749,"RT @abhayips86: Joining #EarthHour.

Appeal all to join global pledge to conserve electricity to mitigate global warming &amp; climate change h…",,9
7861,2023-03-25 15:52:35+00:00,DiHuang,RT @ECOWARRIORSS: If its cold outside deniers go crazy and say climate change does not exist when in fact global warming is driving a weake…,Los Angeles,227
7862,2023-03-25 15:51:41+00:00,Raj99718470,"@GlobalNational Misguiding information. Climate change, global warming is impact of various production lines using maximum fuel for  producing heavy machinery, arms, four wheelers, two wheeler, and other consumables.",,0
7863,2023-03-25 15:50:34+00:00,TheGlobalSpring,"https://t.co/b8gbUu9JL3 #Climate #ClimateEmergency 

Ban the emission of greenhouse gases","Berkeley, CA",0
7864,2023-03-25 15:49:37+00:00,StefanoIceCubeR,"@PeterSweden7 In the'70 they were absolutely sure a new ice age was coming, then tried global warming.... Now are trying with a vague climate change.... 😏",Bologna,1
7865,2023-03-25 15:49:18+00:00,Bastyboy975,"The French have the spirit to do this over pension entitlements and climate change (global warming and longer life expectancy hard for any govt to control), yet the Russian population allow Putin to send them to certain death for a war they don't understand without any protest? https://t.co/bdrrH7O4FF",,0
7866,2023-03-25 15:48:26+00:00,Lihok_ph,"RT @climate: Methane has 80 times the global warming power of carbon dioxide, and huge amounts spew into the atmosphere daily.

@KalPenn br…",Philippines,10
7867,2023-03-25 15:48:00+00:00,JohnK1234abcd,"@DineshDSouza It’s interesting that so many alarmists elevate the opinion of a child, but then say that scientists can’t comment on Global Warming without having specific “climate science” degrees. 🤔","Santa Clara, CA",0
7868,2023-03-25 15:47:42+00:00,jhgage1,"@RP7611 @TrynaKeepYaDown @WilliamJRipple Many studies have been done on the impacts of different warming levels. The IPCC's ""Special Report on Global warming of 1.5°C"" compared that with 2°C, and show it's worth doing all we can to try to hold warming at 1.5°C:
https://t.co/ecwanJZckd

A summary: https://t.co/6gid9UfFes","Windham, NH",0
7869,2023-03-25 15:47:27+00:00,StevePureblood,"RT @latimeralder: Real Climate Data.

The left hand scale shows the range of temperatures real people live in today. 

From +30C in Khartou…","Fife, Scotland",185
7870,2023-03-25 15:45:56+00:00,Pmcdo1998,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…",,87
7871,2023-03-25 15:45:43+00:00,PoliVeracities,"Kudos to the globalists and lying propagandists who are destroying our lives along with Western civilization, for changing it to ""climate change.""

Right? Even you Al Gore, kool-aid drinking cult members wouldn't buy ""global warming"" at this point, right?",,0
7872,2023-03-25 15:45:31+00:00,cec164,@MikeHudema Climate Change or Global Warming?,,0
7873,2023-03-25 15:43:57+00:00,JaanPill,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",,898
7874,2023-03-25 15:42:28+00:00,ElisaElisa110,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…","Morón, Argentina",898
7875,2023-03-25 15:42:26+00:00,CoalRiverMtn,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…","Naoma, WV",87
7876,2023-03-25 15:39:47+00:00,Babblekakes2,"Today is March 25, 2023…
Millions of wind turbine installation, on land and in sea, all running in different directions, disrupting the natural weather patterns, are the direct result of the climate change/global warming crisis hoax..
I said what I said… 🤷‍♀️🤦‍♀️.  @GretaThunberg",,0
7877,2023-03-25 15:39:39+00:00,GregBurrows7,"@goddeketal @GretaThunberg First it was called Global cooling, then global warming now climate change and everyone believes they can change it with the right amount of your money.",,0
7878,2023-03-25 15:38:57+00:00,JeffA47854828,@WestsideCurrent Notice they had to change it from global warming to climate change aka weather. 🤔,"Venice, Los Angeles",0
7879,2023-03-25 15:38:47+00:00,santiams_,"@PhyloSeFizer @mtaibbi Ivermectin stops covid from progressing in your body, but doesn’t prevent it from coming back, Global warming didn’t happen so they changed it to climate change. They are not vaccines they are spike proteins that destroy your immunity and let pathogens of every kind go unchecked.",Oregon,0
7880,2023-03-25 15:38:32+00:00,JEANGILLES83781,RT @amuse: PROPOSAL: The @HouseGOP should introduce legislation that requires any future climate summit or related meeting to be conducted…,,342
7881,2023-03-25 15:38:29+00:00,AGarblek,"@Demo2020cracy @RedsTheBest23 In name of Climate Change (no longer referred to as global warming as FACT Earth cooling down) western developed countries, people will be starved, frozen &amp; unable to travel, money will be programmed, jobs not available. Russia &amp; China will dominate. Yes fight with all your might",,4
7882,2023-03-25 15:38:07+00:00,TheAndyCline,"@KamalaHarris They will destroy America and hand it over the WEF TYRANTS all in the name of ""climate crisis"" ""global warming"" and anyone who opposes this agenda will be treated as ""insane"" a ""threat to democracy"" ""extremists"" ""white Supremacists"" anything to smear us! Screw these evil snakes.",,0
7883,2023-03-25 15:37:51+00:00,cultedelaraison,"RT @_ClimateCraze: For the Climate Realists out there, don't fall for the trick when asked to provide a peer-reviewed article proving CO2 i…",,29
7884,2023-03-25 15:36:52+00:00,Vicente84640991,"RT @_ClimateCraze: For the Climate Realists out there, don't fall for the trick when asked to provide a peer-reviewed article proving CO2 i…",,29
7885,2023-03-25 15:34:56+00:00,azderathos,@PeterSweden7 The rough premise of /global warming/ is that the warming at the poles will melt ice creating a cooling effect and the complex whether system will weave that cold across the planet not necessarily effecting many warmed places thus it is called 'climate change'.,🇺🇸,0
7886,2023-03-25 15:34:07+00:00,Neets2245,"RT @latimeralder: Real Climate Data.

The left hand scale shows the range of temperatures real people live in today. 

From +30C in Khartou…","Stedham, West Sussex",185
7887,2023-03-25 15:33:53+00:00,JimBowersclimb,@MrGen0 @antonioguterres So? John Coleman had ZERO science degree or training.  Total layman that read weather reports on TV because people liked his deep voice.  And weather isn't climate! Big oil paid him to gaslight you and it worked. https://t.co/5TEQQbaX3h,,0
7888,2023-03-25 15:33:34+00:00,aeicpcei,"RT @Naveen_Odisha: Joining #EarthHour, I will switch off all lights at Naveen Niwas for an hour today. Appeal all to join global pledge to…",,173
7889,2023-03-25 15:32:37+00:00,CorrupttPlanet,"RT @ElonIsGod62: @UKParliament Climate Change is the same hoax that Global Warming was.

Please just stop it.",Corrupt Planet In Earth Hell,17
7890,2023-03-25 15:31:59+00:00,tophei,"RT @UNBiodiversity: The ocean is our #SecretAlly, absorbing CO2 and slowing global warming. 

But this is also driving acidification, which…",Philippines ,64
7891,2023-03-25 15:31:49+00:00,Gino08235904,"@GBNEWS CLIMATE CHANGE! Yet another example of exaggerated so called Doomsday Predictions!
They had to change the name from Global Warming to Climate Change so they could encompass all weather!
None of this happened,but we all had &amp; still are paying more taxes over &amp; above,for this👇🥵👇 https://t.co/eJs0lnV5II","Planet Earth, Milky Way, ",0
7892,2023-03-25 15:30:57+00:00,erehm,"@KevinClimate @DianaUrge Please define your acronyms

Integrated Assessment Models (IAMs) “…are used to answer central questions about climate change, from how the world could avoid 1.5C of global warming at the lowest cost, through to the implications of countries’ current pledges to cut emissions.”","Corvallis, Oregon",0
7893,2023-03-25 15:30:45+00:00,MrGen0,The Great Global Warming Swindle is a polemical documentary film that suggests that the scientific opinion on climate change is influenced by funding and political factors and questions whether scientific consensus on anthropogenic global warming exists https://t.co/Ke328QVE9x,England,1
7894,2023-03-25 15:30:41+00:00,in_heathen,"@CollinRugg Yes, but Collin, the ""global warming/ climate change"" agenda has NEVER been about facts or science. Facts don't matter to the climate change clowns. Find a pic of the Statue of Liberty in the 1920's, the 1950's, and today, comparing the sea level in all the pics. No change.",,0
7895,2023-03-25 15:29:31+00:00,jmhamiltonblog,"RT @climate: Methane has 80 times the global warming power of carbon dioxide, and huge amounts spew into the atmosphere daily.

@KalPenn br…",🇨🇦🇺🇸🏳️‍🌈,10
7896,2023-03-25 15:29:02+00:00,NWOKOCHASMITHC,"RT @UNBiodiversity: ""We are on the road to climate ruin.

The 1.5°C warming limit — universally agreed as the only way to safeguard our pla…",PORT HARCOURT,34
7897,2023-03-25 15:29:00+00:00,jhgage1,"@RP7611 @TrynaKeepYaDown @WilliamJRipple If you're well read then you understand the lag between climate pollution and global warming. We see damages now, but the full short-term effect of our past pollution won't be seen until 2050. If we continue to pollute now, the result will be far worse.
https://t.co/bPO8c2KWJA","Windham, NH",0
7898,2023-03-25 15:28:11+00:00,HarpMaree,RT @WildHeartKenya: Young people are the ones who will have to leave with the consequences of global warming and its already having an impa…,"Waterloo, ON",26
7899,2023-03-25 15:27:33+00:00,AilsaForshaw,"RT @pauldug59118129: @BernieSpofforth It was Global Warming but now
All in the name of
Climate Change haha
Watch as John Coleman, the found…",,9
7900,2023-03-25 15:26:16+00:00,Melissa72667366,"RT @CeliaWH2: ""There is NO global warming; there is NO climate catastrophe; there is NO climate collapse; instead, there is a MASSIVE CLIMA…",,9
7901,2023-03-25 15:26:16+00:00,lilbruv,"@Nanaakua1 Climate Change the mental disease of the modern era. 
It started off as Global Cooling. Global Warming sounded better so they changed it. When both of these bs terms were discredited they came up with the nonsense term Climate Change, which means nothing",uk,0
7902,2023-03-25 15:25:42+00:00,nickialanoche,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…","Washington, DC",87
7903,2023-03-25 15:24:56+00:00,RomeoJugan,"@CNN someone is playing with the climate, making disasters and blaming the big lie on global warming",,0
7904,2023-03-25 15:24:30+00:00,owood77,"@heedmywords1 @Reuters global warming is a lie, climate change is normal weather patterns, and CO2 is way too low for broad based life formation. And we have a low birth rate problem on a planet that could support a trillion humans. Communism, and it’s lies, are the real problem in this world.",,0
7905,2023-03-25 15:24:23+00:00,lilbruv,"@GBNEWS Climate Change the mental disease of the modern era. 
It started off as Global Cooling. Global Warming sounded better so they changed it. When both of these bs terms were discredited they came up with the nonsense term Climate Change, which could mean anything",uk,0
7906,2023-03-25 15:23:55+00:00,JadedByPolitics,"RT @groth1945: 🆘My Friends and Fellow Americans.From my 2 minute video on the IPCC Global Warming 1.5 C ,I pointed out a few of my findings…",Northern Virginia,81
7907,2023-03-25 15:23:50+00:00,SteveDawe11,"RT @climate: Methane has 80 times the global warming power of carbon dioxide, and huge amounts spew into the atmosphere daily.

@KalPenn br…","Oxford, England",10
7908,2023-03-25 15:23:45+00:00,spontaneupdates,RT @donnyspontane: so is it global warming or climate change? im confused now 🤔,,1
7909,2023-03-25 15:23:02+00:00,AndrewJWHaynes,"RT @nspector4: the United Nations issued a special report on 1.5 degrees Celsius of global warming, released in October 2018, which kicked…",Singapore & Rio de Janeiro,9
7910,2023-03-25 15:22:36+00:00,Secret_lake,"RT @latimeralder: Real Climate Data.

The left hand scale shows the range of temperatures real people live in today. 

From +30C in Khartou…",UK,185
7911,2023-03-25 15:22:11+00:00,mekismet,"RT @groth1945: 🆘My Friends and Fellow Americans.From my 2 minute video on the IPCC Global Warming 1.5 C ,I pointed out a few of my findings…",4517th,81
7912,2023-03-25 15:21:27+00:00,Gasschandaal,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",,874
7913,2023-03-25 15:20:35+00:00,SIKENDR96536396,"RT @Naveen_Odisha: Joining #EarthHour, I will switch off all lights at Naveen Niwas for an hour today. Appeal all to join global pledge to…","Anpara, India",173
7914,2023-03-25 15:19:42+00:00,BudMann14,"@DanielTurnerPTF ""Reality: An ice sheet has formed on Lake Tahoe for the first time in 30 years.""

Due to what now...? CLIMATE CHANGE

But some folks are too dumb to realize that global warming and climate change are the same and only want to pick on someone for using the incorrect term.",,0
7915,2023-03-25 15:19:08+00:00,ScienceNotDogma,"@wolfman_55 @Lauratobin1 @ed_hawkins #CO2's primary role in manmade #climatechange is often misunderstood by the public, and this is taken advantage of by those who profit from sowing doubt about the #climatecrisis.🤔

This explains the #science involved:

https://t.co/DnL7Pgd0La",Canada,0
7916,2023-03-25 15:18:17+00:00,ScienceNotDogma,"@HistoryBro1 @Lauratobin1 @ed_hawkins You're misinformed.⚠️

#CO2's primary role in manmade #climatechange is often misunderstood by the public, and this is taken advantage of by those who profit from sowing doubt about the #climatecrisis.🤔

This explains the #science involved:

https://t.co/DnL7Pgd0La",Canada,0
7917,2023-03-25 15:17:46+00:00,PurujeetSahu,"RT @Naveen_Odisha: Joining #EarthHour, I will switch off all lights at Naveen Niwas for an hour today. Appeal all to join global pledge to…",,173
7918,2023-03-25 15:17:13+00:00,UnknowRaviola,"@SandraYozipovic climate change?
global warming?
seaweed killer?",,0
7919,2023-03-25 15:14:28+00:00,JIMWINGS333,"@coffee_anytime I'm almost 56 and remember being told in the 70s we would freeze to death by 2000...  then they changed the data..  calling it Global Warming...  and then when that fell apart, they called it Climate Change... I call it Money Laundering. 
💉📈👹💰☢️👁🚫🌎","Michigan, USA",0
7920,2023-03-25 15:13:45+00:00,Clarissima5,"RT @latimeralder: Real Climate Data.

The left hand scale shows the range of temperatures real people live in today. 

From +30C in Khartou…","London, England, United Kingdo",185
7921,2023-03-25 15:13:09+00:00,sunnybaath05,RT @FinancialTimes: The most impactful charts are often the ones where we can see ourselves in the data. For this week's Climate Graphic: E…,"Chandigarh, India",97
7922,2023-03-25 15:12:30+00:00,GreenAssam,"RT @HBCUGreenFund: EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate s…",,1
7923,2023-03-25 15:11:57+00:00,GreenAssam,"RT @UNBiodiversity: The ocean is our #SecretAlly, absorbing CO2 and slowing global warming. 

But this is also driving acidification, which…",,64
7924,2023-03-25 15:11:31+00:00,PhydellaLL,"RT @WillieV73404398: @ECOWARRIORSS We've gone from global warming to climate change to now, EXTREME CLIMATE. 
Tell us what your definition…",,1
7925,2023-03-25 15:09:57+00:00,GuSv01,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",Stockholm.se.eu,874
7926,2023-03-25 15:09:38+00:00,Parfait_Mush,RT @WildHeartKenya: Young people are the ones who will have to leave with the consequences of global warming and its already having an impa…,République Démocratique Du Con,26
7927,2023-03-25 15:09:29+00:00,Randellaman,"@psodjlkf @PeterSweden7 Buddy, global warming doesn’t mean the absence of winter/cold conditions. It’s erratic and more frequent naturally occurring events and in places not prone to them as a result of the climate changing",,0
7928,2023-03-25 15:09:20+00:00,Parfait_Mush,"RT @UNBiodiversity: ""We are on the road to climate ruin.

The 1.5°C warming limit — universally agreed as the only way to safeguard our pla…",République Démocratique Du Con,34
7929,2023-03-25 15:08:41+00:00,TaiChi_John,"RT @joincurby: In a First Study of Pakistan’s Floods, Scientists See Climate Change at Work

A growing field called attribution science is…",Earth,1
7930,2023-03-25 15:08:02+00:00,maheshk77550986,"RT @Naveen_Odisha: Joining #EarthHour, I will switch off all lights at Naveen Niwas for an hour today. Appeal all to join global pledge to…",,173
7931,2023-03-25 15:07:47+00:00,letreceharris,"RT @EJinAction: Let the Hater’s hate &amp; Denier’s deny, because NASA says, “The vast majority of actively publishing climate scientists –97 p…","AR, USA",87
7932,2023-03-25 15:06:19+00:00,JAGDISHSETHIG,"RT @Naveen_Odisha: Joining #EarthHour, I will switch off all lights at Naveen Niwas for an hour today. Appeal all to join global pledge to…",,173
7933,2023-03-25 15:06:15+00:00,iam_S_James,"RT @Naveen_Odisha: Joining #EarthHour, I will switch off all lights at Naveen Niwas for an hour today. Appeal all to join global pledge to…","Odisha, India",173
7934,2023-03-25 15:03:30+00:00,joincurby,"In a First Study of Pakistan’s Floods, Scientists See Climate Change at Work

A growing field called attribution science is helping researchers rapidly assess the links between global warming and weather disasters.

https://t.co/SoPoNLuIVe https://t.co/ldWZM3gYcP",,1
7935,2023-03-25 15:02:42+00:00,CasadeHarper,@TheGeneral_0 @TickleTexts @MagaCupcake @DameScorpio @HarperLee6557 @Kwood3020 When the term global warming didn’t work they switched to climate change.   Nothings changed,,0
7936,2023-03-25 15:02:23+00:00,fareyouthinking,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…",,874
7937,2023-03-25 15:01:27+00:00,ZanerJacob,"RT @Justwandering2u: @PeterSweden7 Was global cooling, then global warming, then climate change now climate crisis. Any severe weather anyw…",,2
7938,2023-03-25 15:01:21+00:00,OldSoldier999,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…","Langley, Virginia",874
7939,2023-03-25 15:01:16+00:00,Brian83074353,RT @amuse: PROPOSAL: The @HouseGOP should introduce legislation that requires any future climate summit or related meeting to be conducted…,,342
7940,2023-03-25 15:00:55+00:00,aguirreseba,RT @FinancialTimes: The most impactful charts are often the ones where we can see ourselves in the data. For this week's Climate Graphic: E…,Santiago/Talca,97
7941,2023-03-25 14:58:23+00:00,BruceEdmonds,"RT @UNFCCC: 🔵 Time
⚪️ to
🟡 flatten
🟠 the
🔴 curve

Our 🌎 has already warmed by about 1.2°C.

On today's #WorldMetDay, let's remember that ev…","Manchester, UK",874
7942,2023-03-25 14:58:14+00:00,13Fulgham,@KINGxHARROD @Breaking911 Hence why the quickly pivoted from global warming to climate change. They knew no one was gonna fall for the global warming scam so the rebranded……. And it’s working!,,0
7943,2023-03-25 14:57:37+00:00,SherriRose711,RT @amuse: PROPOSAL: Congress should pass legislation requiring any future climate summit or related meeting conducted virtually via ZOOM.…,"Cincinnati, OH",315
7944,2023-03-25 14:57:01+00:00,ZaxxonGalaxian,"RT @fwn_science: ""The world’s nations must together cut greenhouse-gas #emissions 60% by 2035 to limit warming to 1.5°C over preindustrial…",,898
7945,2023-03-25 14:56:40+00:00,franalicee,"@park256895762 @ourhousetvuk @MPC3675 @JustStop_Oil maybe if you looked into the causes of global warming &amp; climate change, you'd understand how it's ""my generation"" that's actively trying to do somet about it. it's people like you who look down on younger people when it's us that's helping the planet from YOUR mistakes.",UK,0
