,Time,User,Tweet,Location,Retweets
803,2023-02-17 13:44:10+00:00,Symply_Prime,"RT @simply_lite: Go n stop them let me see. You call the boring ish gist, what did I get from their gist? Abeg Yvonne n olivia carry go jar…",Ghana,2
804,2023-02-17 13:43:46+00:00,flintdm,"@42Crowfoot @MuellerSheWrote Saying things for years, regardless of who says it, does not make it so. That is not how science works.  How did we go from cooling, to global warming, to climate change, to severe weather events? What changed? A quick review of past weather events shows no discernable pattern.",The tops of the mountains,0
805,2023-02-17 13:43:45+00:00,DCS83261028,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
806,2023-02-17 13:43:06+00:00,biasetti1,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
807,2023-02-17 13:42:24+00:00,LamotheAllan,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
808,2023-02-17 13:41:07+00:00,surajbhatt80,@curlykrazy07 It is effect of global warming...very bad climate..,,0
809,2023-02-17 13:40:47+00:00,Dpete9Peterson,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Decorah, IA",169
810,2023-02-17 13:40:46+00:00,Adriana8Shiva,"RT @maland131: @CIFOR We are facing a climate crisis, which will worsen if soildegradation continues at its current rate. 
#SaveSoil. For…",,2
811,2023-02-17 13:40:44+00:00,KluasSchwab,"@richard6365887 @grantshapps Global average temps also peaked in 2016, right about when they rebranded ""GLoBal WaRmiNg"" to ""CliMaTE ChAnGe"", so they were covered no matter what.",,0
812,2023-02-17 13:39:50+00:00,yknitstoo,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",veenendaal,169
813,2023-02-17 13:39:16+00:00,IamToSmartForU,"@pedavi @SenJohnKennedy The same people pushing climate changes used to call it global warming. Take one guess why they changed it. BECAUSE THE EARTH ISN'T HEATING UP. WHAT SUPER CORPORATE SCIENTISTS BILL NYE DIDNT TELL YOU THIS? 0-50 on predictions
https://t.co/lWed1UnTRL",,0
814,2023-02-17 13:38:52+00:00,fvbirder,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Canada,169
815,2023-02-17 13:38:41+00:00,whiteel0,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
816,2023-02-17 13:38:28+00:00,AmakaOk84581686,"RT @simply_lite: Go n stop them let me see. You call the boring ish gist, what did I get from their gist? Abeg Yvonne n olivia carry go jar…",,2
817,2023-02-17 13:37:33+00:00,MrAlgot,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
818,2023-02-17 13:37:00+00:00,CheikhOSeydi,"Until next week, start-ups can apply to the fifth edition of the Global Warming Mitigation Project’s @kcurveprize which recognizes start-ups in Africa and the rest of the world for their green solutions in the mobility, finance, and energy sectors. 🌎

https://t.co/5CYs0jIHXH",Africa,0
819,2023-02-17 13:36:18+00:00,TheCyabra,"With the rising awareness of climate change and global warming, it’s easy to dismiss those who believe it’s all a hoax.🌍🌏

But conspiracy theories have a way of simmering under the surface, waiting for the right moment. And in the end, they always float back up. 👤
1/2 https://t.co/jnPngbvs8d",Tel-Aviv,1
820,2023-02-17 13:35:55+00:00,BeDevoured,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
821,2023-02-17 13:35:15+00:00,trumphop,RT @realDonaldTrump: Don't let the GLOBAL WARMING wiseguys get away with changing the name to CLIMATE CHANGE because the FACTS do not let G…,,334
822,2023-02-17 13:34:22+00:00,eddiecoke,RT @jonnyital: @TyotoRiffle @climate_fact @GiveUsAQuid A brief historical timeline showing Greenland’s ice core. Climate change or in your…,The Harrogate Agenda,12
823,2023-02-17 13:31:47+00:00,Robert93925635,"@tweettruth2me This is how the Liberals prove global warming, climate change, or whatever the hell they call it.",Ohio,0
824,2023-02-17 13:31:26+00:00,TheGreatFagen,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Texas,169
825,2023-02-17 13:30:14+00:00,UNClimateSummit,"The repairs and infrastructure investments required to fix #methane leaks from the #oil and gas industry would not only reduce global warming, but they would also generate profits for producers.
https://t.co/o186KnmuMY","Dubai, UAE",0
826,2023-02-17 13:26:39+00:00,BrexiteerDorset,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Dorset,169
827,2023-02-17 13:26:24+00:00,CFALevel99,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Jakarta Selatan, DKI Jakarta",169
828,2023-02-17 13:26:24+00:00,SebWrites,"@DanielGschwend #ClimateChange, #Environment:

Updated consensus: “99.9%” of world scientists believe in manmade global warming!

https://t.co/5x8ueE9rYt",Edinburgh ~ Heart of Scotland!,0
829,2023-02-17 13:25:51+00:00,jetdriverman,"@JonathanWNV @CPC_HQ If Canada is responsible for less the two percent of global emissions, how are you going to stop global warming? Without China and India, there can be no change in the trend. Why don’t you tell the truth, this is a tax plan not a climate plan!",,1
830,2023-02-17 13:24:01+00:00,GCL69672885,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
831,2023-02-17 13:23:22+00:00,Cecalli_Helper,"“as humanity responds to global warming, renewable, zero-carbon sources of energy, especially wind and solar energy, are replacing fossil fuels. That requires a new transmission grid.” https://t.co/2QcyVvWTrI #IRA #infrastructure #policy #finance",Censored,0
832,2023-02-17 13:22:14+00:00,simply_lite,"Go n stop them let me see. You call the boring ish gist, what did I get from their gist? Abeg Yvonne n olivia carry go jare. Tell us what we don't see, if you want to watch climate change or global warming go to Nat geo wild n co #BBTitans https://t.co/OEoUYRbyTS",Nigeria,2
833,2023-02-17 13:22:04+00:00,jhgage1,"@steveetienne3 @BjornLomborg What I've done is point out that there is scientific consensus about human-caused global warming by providing a few reputable sources.

What you did was call out the fact that not a single scientific organization anywhere in the world disputes this!

https://t.co/6UL0vQBrNo","Windham, NH",0
834,2023-02-17 13:22:03+00:00,climate_fact,"RT @FredWalden9: @BernieSpofforth In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""g…",,1
835,2023-02-17 13:21:10+00:00,Manuel41934194,@pedavi @SenJohnKennedy Paleezzze. I remember being told in school back in the 70s how we were going into global cooling then global warming. it just seems like they can't get the climate to agree with them so now it's climate change. Follow the money 🤑🤑🤑🤑.. Al Gore's net worth is now $300M,,0
836,2023-02-17 13:21:00+00:00,tstreeto,"RT @billmckibben: Scott Burns didn't just get every big star engaged in this global warming blockbuster.
He also took climate science--and…","Brooklyn, NY",31
837,2023-02-17 13:20:38+00:00,wolfseye12,"RT @nicolas62574020: HAARP - High Frequency Active Auroral Research Program

HAARP Transmits high powered radio frequencies in the ionosphe…",,10
838,2023-02-17 13:19:50+00:00,adzzzzzzzzz12,@Cougie @isthisnetaken @15MinuteCities @ANTlWEF Climate change has always happened before we were here and after we are gone… global warming on the other hand hasn’t actually changed/got worse for over 5 years now that’s why they changed the definition to keep pushing on with there plans to enslave under the guise of it…,,0
839,2023-02-17 13:19:35+00:00,Entangle2030,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Milky Way Galaxy,169
840,2023-02-17 13:19:31+00:00,critica_life,"Despite the fact that evidence continues to mount that human activities cause global warming, this study found a growth In climate denial activity on social media since 2019. 
https://t.co/FdnUXVvCLp","New York, NY",0
841,2023-02-17 13:19:24+00:00,JasonBKK,RT @jonnyital: @TyotoRiffle @climate_fact @GiveUsAQuid A brief historical timeline showing Greenland’s ice core. Climate change or in your…,,12
842,2023-02-17 13:19:03+00:00,climate_fact,"RT @FredWalden9: @goddeketal @Twitter In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due t…",,2
843,2023-02-17 13:18:03+00:00,climate_fact,"RT @FredWalden9: @TonyClimate @NOAA @NOAANCEI In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 20…",,1
844,2023-02-17 13:17:03+00:00,climate_fact,"RT @FredWalden9: @AlexEpstein @EnergyAbsurdity In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2…",,2
845,2023-02-17 13:16:35+00:00,Gawg20,"RT @AppSame: For close to 50 years we've been told that first an ice age was coming, then global warming. Now it's called climate change. W…",,1203
846,2023-02-17 13:16:03+00:00,climate_fact,"RT @FredWalden9: @BjornLomborg In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""glob…",,2
847,2023-02-17 13:16:03+00:00,climate_fact,"RT @FredWalden9: @UN In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""global warming…",,2
848,2023-02-17 13:15:44+00:00,Mephist33482185,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
849,2023-02-17 13:14:59+00:00,shinyoungyoon,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…","Seoul; Suwon, Korea",146
850,2023-02-17 13:14:56+00:00,RukiaAhmed101,RT @WeDontHaveTime: 💡@Tradewateurs is tackling the climate crisis by preventing the escape of harmful refrigerants with a global warming po…,"Nairobi, Kenya",18
851,2023-02-17 13:13:37+00:00,KnudsonStudios,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",The Forest,169
852,2023-02-17 13:12:29+00:00,davidcondos,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…","Hays, Kansas",146
853,2023-02-17 13:12:02+00:00,Azerina_Mefferd,"RT @nicolas62574020: HAARP - High Frequency Active Auroral Research Program

HAARP Transmits high powered radio frequencies in the ionosphe…",,10
854,2023-02-17 13:12:02+00:00,Lortizuriarte,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…","Manhattan, NY",146
855,2023-02-17 13:12:00+00:00,ArbuthnotBond,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Hong Kong,169
856,2023-02-17 13:11:05+00:00,GreenPkTV,"RT @ClimateHome: Last year, the World Bank’s president David Malpass refused to accept the scientific consensus on global warming, leading…",Pakistan,2
857,2023-02-17 13:10:01+00:00,HartiaSimo,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","syrjäkylä, Finland",169
858,2023-02-17 13:09:26+00:00,christinsisich,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
859,2023-02-17 13:09:03+00:00,climate_fact,"RT @FredWalden9: @VivekGRamaswamy In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""g…",,1
860,2023-02-17 13:09:02+00:00,climate_fact,"RT @FredWalden9: @goddeketal @Twitter In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due t…",,1
861,2023-02-17 13:08:57+00:00,plutz_net,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Ontario, Canada",169
862,2023-02-17 13:08:25+00:00,benoitdavid,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
863,2023-02-17 13:08:03+00:00,climate_fact,"RT @FredWalden9: @JohnStossel In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""globa…",,2
864,2023-02-17 13:07:59+00:00,Pdma999,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
865,2023-02-17 13:07:19+00:00,GrtWhiteRaider,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
866,2023-02-17 13:07:02+00:00,climate_fact,"RT @FredWalden9: @GretaThunberg In 1988, the @UN  predicted all 1,196 islands of the Maldives would drown between 2008 and 2018 due to ""glo…",,1
867,2023-02-17 13:06:05+00:00,Lafcurve,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Wisconsin, USA",169
868,2023-02-17 13:05:21+00:00,8tGrumpycat,@MrMatthewTodd @tjab1425 @LozzaFox Climate change always happens always has always will sitting in a middle of a road ain't going to change it is it?  Try hunting out the global warming news clips from 50s 60s 70s 80s so on and so on the UK is a blip on climate change.,,0
869,2023-02-17 13:05:01+00:00,Larrymaxwell14,"RT @nicolas62574020: HAARP - High Frequency Active Auroral Research Program

HAARP Transmits high powered radio frequencies in the ionosphe…","Washington, USA",10
870,2023-02-17 13:05:01+00:00,DebbieKalata,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Miami, FL",169
871,2023-02-17 13:03:22+00:00,nederhood,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
872,2023-02-17 13:03:14+00:00,startups_CH,RT @swisstech: #Swiss start-ups and Swiss-based multinational companies are developing promising and often little-known solutions to addres…,Switzerland,1
873,2023-02-17 13:02:50+00:00,netwars1984,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",gettr.com/user/netwars1984,169
874,2023-02-17 13:02:39+00:00,lmacgillivray1,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Australia,169
875,2023-02-17 13:02:35+00:00,Hedzer15,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…", (V0S1N0 forever)...,169
876,2023-02-17 13:02:33+00:00,TardigradoA,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",Planet Earth,71
877,2023-02-17 13:02:20+00:00,belakuslits,"A great article in @washingtonpost on a @PIK_Climate study on #ClimateCrisis TLDR: very hard challenge, every day becomes harder. https://t.co/XtXrhqQnln",Budapest/Brussels,0
878,2023-02-17 13:02:14+00:00,thomasSerio8,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Elmhurst, IL",169
879,2023-02-17 13:01:28+00:00,cleere_robert,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Tuscaloosa, AL",169
880,2023-02-17 13:00:33+00:00,kriss4422,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
881,2023-02-17 13:00:26+00:00,margreis9,Will global warming make temperature less deadly? https://t.co/OQaUv7JbM8,"York, PA",0
882,2023-02-17 12:59:24+00:00,Equus_Sensu,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",België,169
883,2023-02-17 12:59:11+00:00,JanePublic55,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Red State,169
884,2023-02-17 12:57:41+00:00,misterflippant,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
885,2023-02-17 12:56:43+00:00,darrenthurston,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",United Kingdom,169
886,2023-02-17 12:56:19+00:00,Qb3c,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
887,2023-02-17 12:56:08+00:00,HenriettaShend1,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
888,2023-02-17 12:56:05+00:00,LukeSteinman2,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
889,2023-02-17 12:55:34+00:00,He_ManandShe_Ra,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
890,2023-02-17 12:54:51+00:00,Quirt313,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
891,2023-02-17 12:54:44+00:00,jm_duc,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Belgique,169
892,2023-02-17 12:54:38+00:00,WR18971347,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
893,2023-02-17 12:53:26+00:00,paulcocks96,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
894,2023-02-17 12:52:49+00:00,pa81100782,"@JoeRepublicUK @pjmman @DeltaNinety @GretaThunberg @penguinpress Climate? Why not call it global warming anymore? When “the science” needs rebranding, maybe it’s more politics than science.",,0
895,2023-02-17 12:52:48+00:00,Don18P,RT @DavidCWillisUSA: @RepThomasMassie Im giving my One page Science book away for free.👇 Its a full rebuttal to any and all previous or fut…,,28
896,2023-02-17 12:52:33+00:00,_Samuel_Hughes_,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Hampshire, England",169
897,2023-02-17 12:52:08+00:00,Baggerandy,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Southport, England",169
898,2023-02-17 12:51:53+00:00,lbb1970,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","England, United Kingdom",169
899,2023-02-17 12:51:45+00:00,CarstenSuhr,"RT @PaulEDawson: ExxonMobil's own climate science research, which began in the 1970s, accurately predicted the pace and severity of global…","Copenhagen, Denmark",18
900,2023-02-17 12:49:57+00:00,arnold_grabocka,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Albania,169
901,2023-02-17 12:49:15+00:00,OneVoiceHSC,"The links between global warming and the health and human services sector are strong, and we must work intentionally in pursuit of climate justice in the months and years ahead. https://t.co/nyXi6a1V5z","Columbus, OH",0
902,2023-02-17 12:48:47+00:00,RichardMonigold,"RT @BjornLomborg: Let's stop scaring kids witless about global warming.

Climate change is a problem we need to fix smartly. But it's not a…","Phoenix, AZ",476
903,2023-02-17 12:48:25+00:00,VandelayT,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
904,2023-02-17 12:47:56+00:00,dlwaldron,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
905,2023-02-17 12:47:34+00:00,jpm144,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",UK,169
906,2023-02-17 12:46:21+00:00,realWiSmith,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
907,2023-02-17 12:45:41+00:00,brucefan23,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
908,2023-02-17 12:45:29+00:00,ivansantibanez,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",San Pedro de la Paz,169
909,2023-02-17 12:45:26+00:00,RichardMonigold,"RT @BjornLomborg: Global warming is real and man-made, but it's not the end of the world. It is a manageable problem.

Most of the alarmism…","Phoenix, AZ",342
910,2023-02-17 12:43:33+00:00,bitraxius,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Europe,169
911,2023-02-17 12:43:26+00:00,XRP_Carnivore,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",America,169
912,2023-02-17 12:43:08+00:00,RichardMonigold,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Phoenix, AZ",169
913,2023-02-17 12:42:46+00:00,CanLib44,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Laval, Québec",169
914,2023-02-17 12:42:18+00:00,shyamchaturvedi,"#AadiMahotsav
The world needs to learn from tribal society’s lifestyle to fight against global challenges like climate challenge, global warming and other pressing issues: PM Modi.
via NaMo App","Jaipur, India",0
915,2023-02-17 12:42:04+00:00,madanabhat,RT @bradleydevlin: .@Heritage now: a deranged woman tries to disrupt @HawleyMO talking about how the Climate Crisis (note: no longer called…,The Earth,2
916,2023-02-17 12:41:49+00:00,LarsLoathesLies,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",,169
917,2023-02-17 12:41:48+00:00,UnplannedPixie,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",Fforeggub,169
918,2023-02-17 12:41:47+00:00,LauraLynn1960,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…","Missouri, USA",169
919,2023-02-17 12:40:40+00:00,mayerandrew,"RT @BjornLomborg: We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth t…",London,169
920,2023-02-17 12:40:14+00:00,BjornLomborg,"We need to stop scaring kids about global warming.

Climate change is a problem, but not a meteor hurtling toward Earth to destroy humanity.

https://t.co/ePyZPmLhWR","Malmö, Sweden",169
921,2023-02-17 12:40:05+00:00,NarendraModiSe2,"RT @NarendraModiSe2: Whenever we talk about sustainable development, I always tell the world to witness the tribal lifestyle in India which…","जौनपुर,बनारस,उ,प्र",1
922,2023-02-17 12:38:24+00:00,jhgage1,"@hansolo_uk @druberwolf @BjornLomborg No, I mean if the polluting industry had worked to address its pollution decades ago we would not be having those problems today:
https://t.co/dIIikSYwIp

Woulda, coulda, shoulda:
https://t.co/bfeNwnVZmk

But Exxon didn't wanna.","Windham, NH",0
923,2023-02-17 12:37:25+00:00,Jagger4Keith,"@XX69Cindy69XX @Scarfer13 Such naivety over climate change. Cindy should follow the money. Climate change is latest incarnation of scam which has been called many names, hole in ozone layer, global cooling, global warming, destruction of Great Barrier Reef, declining polar bears etc. why?",,0
924,2023-02-17 12:33:02+00:00,climate_fact,"RT @fl_spirit: @AdamLowisz @VivekGRamaswamy @KatrinaPierson No problem with me from nuclear 

But there is no compelling reason to slow oil…",,1
925,2023-02-17 12:31:48+00:00,Aaliyasir,"RT @Harry_Stevens: For every person that dies from heat exposure, about nine die from cold exposure. As global warming continues, will warm…",New Delhi,146
926,2023-02-17 12:30:09+00:00,HolgerZiegeler,"Pakistan is a nation vulnerable to climate catastrophes caused by global warming, even though it is responsible for less than 1% of global greenhouse gas emissions. Here is why they need help to handle these disasters. #climatechange #globalwarming https://t.co/bh7xpLYE6I https://t.co/N6eykvxTVV",,0
927,2023-02-17 12:29:53+00:00,jgtraderno1,"#AadiMahotsav
The world needs to learn from tribal society’s lifestyle to fight against global challenges like climate challenge, global warming and other pressing issues: PM Modi.
via NaMo App","Coimbatore, India",0
928,2023-02-17 12:29:25+00:00,WizePenguin,"SKY NEWS ""STOOGES"" are PAID by ""Murdoch"" to ATTACK the ALP/Others, to VILIFY President Biden &amp; his ADMINISTRATION, to DENY Climate Change/Global Warming, to DEMONISE Electric Vehicles, to push for FOSSIL FUELS to foster ""Far Right Christian Cults"" &amp; to DISCREDIT China. https://t.co/WdObbzgm8z",AUSTRALIA Tasmania,0
929,2023-02-17 12:28:46+00:00,BshyamababuP,"#AadiMahotsav
The world needs to learn from tribal society’s lifestyle to fight against global challenges like climate challenge, global warming and other pressing issues: PM Modi.
via NaMo App",Beguniapada,0
930,2023-02-17 12:28:23+00:00,AWelbour,RT @jonnyital: @TyotoRiffle @climate_fact @GiveUsAQuid A brief historical timeline showing Greenland’s ice core. Climate change or in your…,Royal Tunbridge Wells,12
931,2023-02-17 12:27:33+00:00,DevoDave123,"@1fr33dom Where’s Gretta?  We desperately need her input.  I think it is either climate change (formerly global warming), or a new angle on racism.","South Boston, VA",0
932,2023-02-17 12:26:21+00:00,Wendyk1107,RT @YeahYeah1972: @JunkScience @Blitterman @SenJohnKennedy Climate change or Global warming however you want to spin it is the largest hoax…,Nomans Land,7
933,2023-02-17 12:26:06+00:00,JorLuAcosta,"RT @nicolas62574020: HAARP - High Frequency Active Auroral Research Program

HAARP Transmits high powered radio frequencies in the ionosphe…","La Plata, Argentina",10
934,2023-02-17 12:25:20+00:00,AbdulazizMkwizu,RT @Brian_misiati: Forest loss and damage is the cause of around 10% of global warming. There's simply no way we can fight the climate cris…,"Dar es Salaam, Tanzania",13
935,2023-02-17 12:24:37+00:00,YosemiteBadAss,@BasedMikeLee @VivekGRamaswamy Of course he’s right. This has been clear to any sober-minded intelligent person since the inception of “global warming”. But trying reasoning with the Taliban. The left has become the Taliban of climate religion.,,0
936,2023-02-17 12:20:47+00:00,kneelbeforeme11,@contrariansam @saltyreigns @MikeNewZ_ Tongan volcano increased the global water vapour in the atmosphere by 10% in 2 days. This doesn't fit with the global warming hysteria being peddled by both main political parties and msm &amp; google do their part in suppressing any info that doesn't dog whistle climate activists,,0
937,2023-02-17 12:20:23+00:00,rhiismist,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…",,71
938,2023-02-17 12:16:21+00:00,ChrisMa34935921,RT @groth1945: 🆘My Friends and Fellow Americans . As promised my KEY FINDINGS  ( in two minutes lol 😂) of the IPCC: GLOBAL WARMING of 1.5C…,,84
939,2023-02-17 12:12:39+00:00,Ashish7bemetara,"#AadiMahotsav
The world needs to learn from tribal society’s lifestyle to fight against global challenges like climate challenge, global warming and other pressing issues: PM Modi."," Raipur , Chhattisgarh, India",0
940,2023-02-17 12:11:09+00:00,WomanKansas,"RT @billmckibben: Scott Burns didn't just get every big star engaged in this global warming blockbuster.
He also took climate science--and…","Lawrence, Kansas",31
941,2023-02-17 12:10:34+00:00,AlanRTranter1,"RT @BjornLomborg: Global warming is real and man-made, but it's not the end of the world. It is a manageable problem.

Most of the alarmism…","London, England",342
942,2023-02-17 12:09:33+00:00,GlobalUnion3,"RT @CodeRedEarth: Climate, ice sheets &amp; sea level: the news is NOT GOOD

Parts of 🌎's ice sheets that could lift global oceans by meters wi…","Planet Earth, The Universe",71
943,2023-02-17 12:08:54+00:00,WSjp_insight,RT @AFP: New research says parts of Earth's ice sheets that could lift global oceans by metres will likely crumble with another half degree…,Japan,14
944,2023-02-17 12:07:17+00:00,BertRorijeNL,RT @petraverdonk: The cyclone 🌀 got more severe because of global warming. This should tell you that even New Zealand will not be your safe…,"Haarlem, The Netherlands",2
945,2023-02-17 12:06:02+00:00,nztas,"RT @BjornLomborg: Global warming is real and man-made, but it's not the end of the world. It is a manageable problem.

Most of the alarmism…",,342
